1702166251.688300,3
1702166251.811687,10
1702166251.920027,20
1702166252.036268,20
1702166252.172574,20
1702166252.307403,20
1702166252.414477,20
1702166252.523225,20
1702166252.650033,19
1702166252.766115,20
1702166252.884682,20
1702166252.995235,20
1702166253.106196,20
1702166253.213041,20
1702166253.343706,20
1702166253.460626,19
1702166253.582972,19
1702166253.690700,20
1702166253.808153,20
1702166253.915733,20
1702166254.029199,19
1702166254.160276,18
1702166254.276412,19
1702166254.410166,16
1702166254.522617,15
1702166254.644129,14
1702166254.749099,14
1702166254.856948,14
1702166254.974297,14
1702166255.079771,14
1702166255.195002,15
1702166255.313079,15
1702166255.442768,14
1702166255.560464,15
1702166255.674271,16
1702166255.790570,16
1702166255.910804,18
1702166256.022014,16
1702166256.136617,17
1702166256.252068,17
1702166256.358178,17
1702166256.474610,17
1702166256.580942,18
1702166256.705115,18
1702166256.819508,19
1702166256.937863,19
1702166257.076236,19
1702166257.190748,18
1702166257.297997,18
1702166257.427640,19
1702166257.534028,20
1702166257.658651,20
1702166257.771242,19
1702166257.898893,18
1702166258.007074,18
1702166258.132771,18
1702166258.252578,17
1702166258.361429,12
1702166258.468330,11
1702166258.595963,12
1702166258.713573,11
1702166258.841050,12
1702166258.958364,12
1702166259.071275,13
1702166259.187382,13
1702166259.295446,13
1702166259.404956,13
1702166259.529002,13
1702166259.641484,13
1702166259.752760,13
1702166259.864806,14
1702166259.983832,15
1702166260.106066,15
1702166260.236435,15
1702166260.363369,16
1702166260.480459,16
1702166260.595674,16
1702166260.702796,15
1702166260.820632,16
1702166260.945302,17
1702166261.063447,17
1702166261.173422,18
1702166261.280618,19
1702166261.418518,18
1702166261.542963,18
1702166261.663824,18
1702166261.778767,18
1702166261.902727,18
1702166262.010484,18
1702166262.118036,18
1702166262.239918,19
1702166262.358693,18
1702166262.466658,18
1702166262.601518,20
1702166262.706613,20
1702166262.820653,20
1702166262.949843,19
1702166263.056816,19
1702166263.172582,19
1702166263.288984,19
1702166263.408244,18
1702166263.522579,13
1702166263.642159,13
1702166263.753409,12
1702166263.863943,13
1702166263.971417,13
1702166264.106776,12
1702166264.241606,13
1702166264.352556,13
1702166264.470900,14
1702166264.586854,16
1702166264.696877,15
1702166264.818596,15
1702166264.957928,14
1702166265.065932,14
1702166265.178965,16
1702166265.296039,16
1702166265.411260,15
1702166265.520710,15
1702166265.642435,16
1702166265.754998,17
1702166265.881495,18
1702166265.991252,17
1702166266.119876,17
1702166266.230180,17
1702166266.339127,17
1702166266.449325,19
1702166266.566748,19
1702166266.671976,19
1702166266.790736,18
1702166266.899411,19
1702166267.027032,18
1702166267.144144,19
1702166267.254686,20
1702166267.385024,19
1702166267.497262,19
1702166267.608823,20
1702166267.717964,20
1702166267.848756,20
1702166267.961037,19
1702166268.080889,19
1702166268.186181,20
1702166268.311582,20
1702166268.444339,20
1702166268.550950,20
1702166268.659806,20
1702166268.776917,17
1702166268.883327,14
1702166268.992024,13
1702166269.099032,14
1702166269.208150,13
1702166269.335824,14
1702166269.460884,14
1702166269.567626,15
1702166269.674989,14
1702166269.784336,14
1702166269.907326,14
1702166270.034043,14
1702166270.152025,14
1702166270.257835,14
1702166270.371923,15
1702166270.488406,15
1702166270.611260,15
1702166270.725823,15
1702166270.848130,16
1702166270.967299,16
1702166271.090578,18
1702166271.210410,18
1702166271.327966,18
1702166271.441009,18
1702166271.586689,18
1702166271.726295,18
1702166271.858195,20
1702166271.984774,19
1702166272.122509,17
1702166272.239182,20
1702166272.367413,19
1702166272.479095,19
1702166272.606400,19
1702166272.733268,20
1702166272.853502,20
1702166272.972757,20
1702166273.080223,20
1702166273.189317,20
1702166273.298838,19
1702166273.406478,19
1702166273.513633,19
1702166273.631857,19
1702166273.768275,18
1702166273.892877,18
1702166274.000413,15
1702166274.107804,11
1702166274.236719,12
1702166274.364162,13
1702166274.482864,13
1702166274.588122,13
1702166274.713207,13
1702166274.820685,13
1702166274.946207,13
1702166275.077471,13
1702166275.185179,13
1702166275.319829,13
1702166275.427141,14
1702166275.533989,14
1702166275.644004,15
1702166275.751293,15
1702166275.858528,16
1702166275.975555,16
1702166276.103985,16
1702166276.235679,16
1702166276.365200,16
1702166276.482170,16
1702166276.607655,16
1702166276.735532,18
1702166276.853382,18
1702166276.968043,17
1702166277.073699,18
1702166277.183419,19
1702166277.298318,19
1702166277.406365,19
1702166277.530695,20
1702166277.647220,20
1702166277.770604,20
1702166277.891242,19
1702166278.004328,19
1702166278.137198,20
1702166278.262176,20
1702166278.369940,20
1702166278.484895,19
1702166278.595709,19
1702166278.720997,18
1702166278.832144,14
1702166278.964486,12
1702166279.081112,12
1702166279.191893,12
1702166279.319709,12
1702166279.447249,12
1702166279.555559,13
1702166279.680153,14
1702166279.800844,15
1702166279.914060,14
1702166280.028867,13
1702166280.160719,13
1702166280.280134,14
1702166280.395354,14
1702166280.512757,15
1702166280.622209,15
1702166280.741570,15
1702166280.854862,16
1702166280.983587,17
1702166281.106826,16
1702166281.225681,16
1702166281.333907,17
1702166281.443918,17
1702166281.568776,17
1702166281.690794,17
1702166281.812924,17
1702166281.922098,17
1702166282.040970,18
1702166282.153079,17
1702166282.281959,20
1702166282.405083,19
1702166282.536309,20
1702166282.644460,20
1702166282.786539,20
1702166282.907802,20
1702166283.021460,19
1702166283.142226,20
1702166283.265377,20
1702166283.393969,20
1702166283.515015,19
1702166283.631909,20
1702166283.740388,20
1702166283.866122,20
1702166283.973825,20
1702166284.081947,17
1702166284.192952,13
1702166284.303394,11
1702166284.416199,12
1702166284.540779,12
1702166284.658684,12
1702166284.767371,12
1702166284.874894,12
1702166284.986482,12
1702166285.110184,13
1702166285.235395,13
1702166285.353726,14
1702166285.478324,15
1702166285.590996,15
1702166285.698301,15
1702166285.808367,15
1702166285.921961,15
1702166286.053327,15
1702166286.176059,16
1702166286.291256,15
1702166286.415644,15
1702166286.526065,16
1702166286.660269,16
1702166286.780921,16
1702166286.888441,16
1702166287.000875,17
1702166287.110091,17
1702166287.228750,18
1702166287.338657,18
1702166287.451596,18
1702166287.573514,19
1702166287.700616,20
1702166287.819949,20
1702166287.936571,19
1702166288.080446,18
1702166288.192632,18
1702166288.308872,18
1702166288.418722,18
