1702167272.415530,3
1702167272.519811,7
1702167272.637012,9
1702167272.762517,10
1702167272.872407,11
1702167272.987271,12
1702167273.100410,11
1702167273.221922,12
1702167273.341314,12
1702167273.450918,13
1702167273.583641,14
1702167273.701495,17
1702167273.826492,17
1702167273.933175,17
1702167274.067554,19
1702167274.190589,20
1702167274.294827,20
1702167274.406850,18
1702167274.520041,20
1702167274.636251,20
1702167274.771363,15
1702167274.888291,14
1702167274.995662,13
1702167275.129880,12
1702167275.261852,13
1702167275.385855,14
1702167275.499540,15
1702167275.616292,16
1702167275.723515,15
1702167275.845863,16
1702167275.963537,17
1702167276.074310,18
1702167276.187846,17
1702167276.294862,16
1702167276.400753,17
1702167276.507900,17
1702167276.616598,17
1702167276.746841,16
1702167276.854279,16
1702167276.962145,17
1702167277.073704,16
1702167277.191130,17
1702167277.298503,17
1702167277.407565,16
1702167277.515226,17
1702167277.636642,18
1702167277.781466,17
1702167277.898704,19
1702167278.037907,20
1702167278.162556,19
1702167278.294774,20
1702167278.403774,20
1702167278.511836,20
1702167278.628814,20
1702167278.737078,17
1702167278.868008,18
1702167278.975889,16
1702167279.089365,15
1702167279.197054,16
1702167279.305444,16
1702167279.447106,16
1702167279.574615,18
1702167279.695619,17
1702167279.803055,18
1702167279.937621,18
1702167280.047770,17
1702167280.173777,18
1702167280.282016,17
1702167280.389667,17
1702167280.527638,19
1702167280.637934,18
1702167280.745376,14
1702167280.860025,15
1702167280.989837,14
1702167281.125944,11
1702167281.240731,12
1702167281.352127,10
1702167281.467976,11
1702167281.575908,15
1702167281.690923,13
1702167281.805971,13
1702167281.937974,13
1702167282.060764,12
1702167282.193453,14
1702167282.301126,12
1702167282.409096,13
1702167282.533000,7
1702167282.658782,4
1702167282.788264,2
1702167282.908416,3
1702167283.046438,3
1702167283.160130,4
1702167283.272144,4
1702167283.388888,5
1702167283.498943,5
1702167283.611476,5
1702167283.733346,5
1702167283.841214,4
1702167283.951911,5
1702167284.060157,4
1702167284.185389,4
1702167284.307914,5
1702167284.439238,6
1702167284.549683,4
1702167284.671419,4
1702167284.779175,5
1702167284.889299,4
1702167284.997541,5
1702167285.103424,5
1702167285.211098,4
1702167285.321819,5
1702167285.433558,5
1702167285.546377,4
1702167285.677266,5
1702167285.793311,5
1702167285.901026,5
1702167286.025192,5
1702167286.135683,5
1702167286.263093,5
1702167286.382029,3
1702167286.506252,4
1702167286.639204,4
1702167286.756778,4
1702167286.869265,4
1702167286.990643,5
1702167287.102025,5
1702167287.212950,6
1702167287.324864,5
1702167287.452486,5
1702167287.568997,6
1702167287.678300,5
1702167287.785679,5
1702167287.892253,6
1702167288.001068,5
1702167288.113933,5
1702167288.224364,6
1702167288.347900,3
1702167288.457029,4
1702167288.578705,5
1702167288.696958,4
1702167288.813198,3
1702167288.940350,4
1702167289.068062,5
1702167289.186856,4
1702167289.321032,5
1702167289.434609,4
1702167289.542496,4
1702167289.655047,3
1702167289.772955,4
1702167289.896310,3
1702167290.008760,4
1702167290.115397,5
1702167290.236794,6
1702167290.364869,5
1702167290.473761,3
1702167290.580361,4
1702167290.703777,5
1702167290.816647,6
1702167290.940476,5
1702167291.050505,5
1702167291.163858,6
1702167291.281245,5
1702167291.399974,5
1702167291.526175,4
1702167291.642022,4
1702167291.757837,5
1702167291.899005,5
1702167292.020607,4
1702167292.140952,5
1702167292.265595,5
1702167292.374841,4
1702167292.500612,5
1702167292.631858,6
1702167292.739674,5
1702167292.866043,5
1702167292.976513,5
1702167293.091523,4
1702167293.200692,3
1702167293.321205,3
1702167293.441532,3
1702167293.557379,1
1702167293.676805,2
1702167293.782288,4
1702167293.912745,6
1702167294.048176,7
1702167294.180848,7
1702167294.290180,8
1702167294.428777,8
1702167294.548637,9
1702167294.663187,9
1702167294.771606,11
1702167294.888344,12
1702167295.020448,13
1702167295.151565,12
1702167295.276001,13
1702167295.402007,14
1702167295.526822,13
1702167295.669241,14
1702167295.799754,16
1702167295.916884,17
1702167296.040736,18
1702167296.164719,19
1702167296.287015,17
1702167296.410003,19
1702167296.531063,20
1702167296.639977,20
1702167296.752119,20
1702167296.864286,20
1702167296.991287,19
1702167297.105997,20
1702167297.213603,20
1702167297.320864,20
1702167297.428376,20
1702167297.536068,17
1702167297.646894,18
1702167297.782567,16
1702167297.896797,16
1702167298.026443,17
1702167298.137919,15
1702167298.265856,16
1702167298.385015,17
1702167298.514920,16
1702167298.637148,17
1702167298.753017,18
1702167298.873846,18
1702167299.020833,19
1702167299.134882,20
1702167299.264424,20
